Title,Product URL,Image URL,SKU,Price,Stock,Category,Size,Color
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=M&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-blue_main.jpg,MH03-M-Blue,£63.00,100 in stock,Eco Friendly|Clothing,M,Blue
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=M&attribute_color=Green,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-green_main.jpg,MH03-M-Green,£63.00,100 in stock,Eco Friendly|Clothing,M,Green
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=S&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-black_main.jpg,MH03-S-Black,£63.00,100 in stock,Eco Friendly|Clothing,S,Black
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=S&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-blue_main.jpg,MH03-S-Blue,£63.00,100 in stock,Eco Friendly|Clothing,S,Blue
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=S&attribute_color=Green,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-green_main.jpg,MH03-S-Green,£63.00,100 in stock,Eco Friendly|Clothing,S,Green
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XL&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-black_main.jpg,MH03-XL-Black,£63.00,100 in stock,Eco Friendly|Clothing,XL,Black
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XL&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-blue_main.jpg,MH03-XL-Blue,£63.00,100 in stock,Eco Friendly|Clothing,XL,Blue
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XL&attribute_color=Green,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-green_main.jpg,MH03-XL-Green,£63.00,100 in stock,Eco Friendly|Clothing,XL,Green
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XS&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-black_main.jpg,MH03-XS-Black,£63.00,100 in stock,Eco Friendly|Clothing,XS,Black
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XS&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-blue_main.jpg,MH03-XS-Blue,£63.00,100 in stock,Eco Friendly|Clothing,XS,Blue
Bruno Compete Hoodie,https://gopher1.extrkt.com/?product=bruno-compete-hoodie&attribute_size=XS&attribute_color=Green,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh03-green_main.jpg,MH03-XS-Green,£63.00,100 in stock,Eco Friendly|Clothing,XS,Green
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=32&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-black_main.jpg,MP01-32-Black,£35.00,100 in stock,Pants|Clothing,32,Black
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=32&attribute_color=Gray,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-gray_main.jpg,MP01-32-Gray,£35.00,100 in stock,Pants|Clothing,32,Gray
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=32&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-purple_main.jpg,MP01-32-Purple,£35.00,100 in stock,Pants|Clothing,32,Purple
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=33&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-black_main.jpg,MP01-33-Black,£35.00,100 in stock,Pants|Clothing,33,Black
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=33&attribute_color=Gray,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-gray_main.jpg,MP01-33-Gray,£35.00,100 in stock,Pants|Clothing,33,Gray
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=33&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-purple_main.jpg,MP01-33-Purple,£35.00,100 in stock,Pants|Clothing,33,Purple
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=34&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-black_main.jpg,MP01-34-Black,£35.00,100 in stock,Pants|Clothing,34,Black
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=34&attribute_color=Gray,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-gray_main.jpg,MP01-34-Gray,£35.00,100 in stock,Pants|Clothing,34,Gray
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=34&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-purple_main.jpg,MP01-34-Purple,£35.00,100 in stock,Pants|Clothing,34,Purple
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=36&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-black_main.jpg,MP01-36-Black,£35.00,100 in stock,Pants|Clothing,36,Black
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=36&attribute_color=Gray,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-gray_main.jpg,MP01-36-Gray,£35.00,100 in stock,Pants|Clothing,36,Gray
Caesar Warm-Up Pant,https://gopher1.extrkt.com/?product=caesar-warm-up-pant&attribute_size=36&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp01-purple_main.jpg,MP01-36-Purple,£35.00,100 in stock,Pants|Clothing,36,Purple
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=28&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-black_main.jpg,WP09-28-Black,£51.00,100 in stock,Pants|Clothing,28,Black
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=28&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-blue_main.jpg,WP09-28-Blue,£51.00,100 in stock,Pants|Clothing,28,Blue
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=28&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-purple_main.jpg,WP09-28-Purple,£51.00,100 in stock,Pants|Clothing,28,Purple
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=29&attribute_color=Black,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-black_main.jpg,WP09-29-Black,£51.00,100 in stock,Pants|Clothing,29,Black
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=29&attribute_color=Blue,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-blue_main.jpg,WP09-29-Blue,£51.00,100 in stock,Pants|Clothing,29,Blue
Carina Basic Capri,https://gopher1.extrkt.com/?product=carina-basic-capri&attribute_size=29&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp09-purple_main.jpg,WP09-29-Purple,£51.00,100 in stock,Pants|Clothing,29,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=L&attribute_color=Orange,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-orange_main.jpg,WH08-L-Orange,£48.00,100 in stock,Performance Fabrics|Clothing,L,Orange
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=L&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-purple_main.jpg,WH08-L-Purple,£48.00,100 in stock,Performance Fabrics|Clothing,L,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=L&attribute_color=White,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-white_main.jpg,WH08-L-White,£48.00,100 in stock,Performance Fabrics|Clothing,L,White
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=M&attribute_color=Orange,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-orange_main.jpg,WH08-M-Orange,£48.00,100 in stock,Performance Fabrics|Clothing,M,Orange
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=M&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-purple_main.jpg,WH08-M-Purple,£48.00,100 in stock,Performance Fabrics|Clothing,M,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=M&attribute_color=White,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-white_main.jpg,WH08-M-White,£48.00,100 in stock,Performance Fabrics|Clothing,M,White
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=S&attribute_color=Orange,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-orange_main.jpg,WH08-S-Orange,£48.00,100 in stock,Performance Fabrics|Clothing,S,Orange
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=S&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-purple_main.jpg,WH08-S-Purple,£48.00,100 in stock,Performance Fabrics|Clothing,S,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=S&attribute_color=White,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-white_main.jpg,WH08-S-White,£48.00,100 in stock,Performance Fabrics|Clothing,S,White
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XL&attribute_color=Orange,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-orange_main.jpg,WH08-XL-Orange,£48.00,100 in stock,Performance Fabrics|Clothing,XL,Orange
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XL&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-purple_main.jpg,WH08-XL-Purple,£48.00,100 in stock,Performance Fabrics|Clothing,XL,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XL&attribute_color=White,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-white_main.jpg,WH08-XL-White,£48.00,100 in stock,Performance Fabrics|Clothing,XL,White
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XS&attribute_color=Orange,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-orange_main.jpg,WH08-XS-Orange,£48.00,100 in stock,Performance Fabrics|Clothing,XS,Orange
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XS&attribute_color=Purple,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-purple_main.jpg,WH08-XS-Purple,£48.00,100 in stock,Performance Fabrics|Clothing,XS,Purple
Cassia Funnel Sweatshirt,https://gopher1.extrkt.com/?product=cassia-funnel-sweatshirt&attribute_size=XS&attribute_color=White,https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh08-white_main.jpg,WH08-XS-White,£48.00,100 in stock,Performance Fabrics|Clothing,XS,White
